model,episode,success,total_reward,n_steps,stand_reward,small_control,door_openness_reward,door_hatch_openness_reward,hand_hatch_proximity_reward,passage_reward
PPO,172,0,13.033963125238722,85,55.091467130363114,79.59742918316435,0.002291244797503278,11.894655065732197,66.69514404250216,11.274743313547797
PPO,173,0,80.04444404835601,363,303.90976958707927,339.9054301174882,0.0035993912214545617,100.76651322568632,306.4105539905509,89.22055090360183
PPO,174,0,5.85121305723527,62,39.30809946618648,57.91948697472502,0.0014112432016617792,6.250713300409903,37.32853882963172,0.0
PPO,175,0,15.1009160379883,100,63.91300987660154,93.67101709860418,0.0034945298421286365,31.309974099711788,76.78124492382062,10.594134562718143
PPO,176,0,16.37197676027225,101,71.73309136945782,94.44041440194437,0.0010526541601845768,14.80012431317247,70.55369005263458,15.423616429355679
PPO,177,0,22.215094765840405,137,84.39533601284097,128.18185984240878,0.009515703171737654,28.305311162535226,107.37997321218589,21.523450548434916
PPO,178,0,17.463313275217374,181,128.29565385312128,169.38717750091305,0.002959134715163648,18.18479749138205,90.97096879881686,0.0
PPO,179,0,9.461954084092268,72,51.014094460678734,67.38104941709726,-5.822056387307337e-07,9.209341388765928,56.578340378593865,4.00018108281208
PPO,180,0,8.968179504093875,66,38.96887853009264,61.76222754834211,0.0025764535263907468,6.778875931707333,48.953590569995654,7.239127782464704
PPO,181,0,34.82909167513993,230,200.8542134357692,215.09126772482165,0.001220661922345515,23.473406489342537,169.66019996330624,18.254529086643956
PPO,182,0,16.967263550036098,111,64.97636991763494,103.93000252182102,0.006004750576605747,33.38926322905235,83.15698784631661,14.449387323474292
PPO,183,0,9.109486282959404,70,37.39273600247515,65.53281970528005,0.007718733063798381,7.084300986160058,51.27059593960174,7.681899102722292
PPO,184,0,4.367089606656936,36,28.981586173505374,33.66446081373698,0.007489046110519212,3.6266469768876624,24.871403709773382,0.6500832502191224
PPO,185,0,6.013342289620171,46,32.734079033638196,43.04734525438368,0.00021836308067157634,12.74646453411897,37.065884907443404,1.3149122484692648
PPO,186,0,12.445594892758468,101,40.11522756516,94.41066380903435,0.0026919331743289884,10.134846109704005,77.56867800905128,12.317990475730527
PPO,187,0,37.5216428290516,192,134.00127613022318,179.79266052646045,0.006125737009078556,52.54348028649252,162.45677300982993,40.63019957272333
PPO,188,0,9.263928959383815,68,42.04647561829895,63.617322234212935,0.00029388957308464455,7.004519754338552,51.5722132698688,6.8601977015990565
PPO,189,0,10.183682248556286,82,41.762112881436494,76.7140425095924,0.00023725071800295223,8.291485132239675,60.89884141878384,8.047157544021983
PPO,190,0,11.920865210902358,132,93.40607385029236,123.40681543495066,0.0073166723191523024,13.222027958842634,50.49812912502641,0.0
PPO,191,0,34.34893026476764,179,120.33350512995227,167.66695525814987,0.007385596770144265,44.9068941894577,152.04226590401063,37.79881199197418
PPO,192,0,11.33131366493181,118,76.88819915907108,110.39724044907238,0.007784212611103215,11.823598468681984,70.57716797586,0.04487529271358426
PPO,193,0,4.960099970430375,62,33.407087262849,57.94131962863595,0.009062462498286988,6.271724607115696,30.404193567629008,0.0
PPO,194,0,33.47080650851555,172,111.16579379471695,161.2004233236105,0.001089166231219816,113.49258855317956,140.07246501235218,29.656922958205772
PPO,195,0,71.79881641279395,400,367.40470379905315,374.0667139374836,2.9479891602530017e-05,62.97471349619547,320.72988436017465,52.146669651119474
PPO,196,0,6.591065571904925,56,28.859923818811748,52.40273768657258,0.0003935576389640868,5.828535133272167,40.5621077640519,4.492938602494954
PPO,197,0,31.726642523004294,166,103.1907326653562,155.3880443955897,0.0071672562767117216,90.38285933416056,133.40957477251686,31.072771454187407
PPO,198,0,5.248624901282258,40,32.0760908684556,37.412945932484014,0.006701997946899315,4.014309681378476,30.959164007500007,1.4226019054618908
PPO,199,0,14.354474613110447,105,67.04164492169113,98.25324140699253,0.0019340135147370874,10.764535506751654,78.2131014963322,10.379665095325818
PPO,200,0,54.83331484232352,264,207.11305998425985,247.15502229389352,0.006640588097276812,80.01088427748753,206.40435704567443,60.33890897397498
PPO,201,0,6.481979242324201,54,28.49589285494132,50.53257023704865,0.006239555753798214,5.401120625455224,37.46624986021227,4.774350838786041
PPO,202,0,13.29457777286235,120,94.47395173397094,112.18651190114818,0.00012894096699355686,12.000344186999744,77.2248604242356,0.0
PPO,203,0,22.921416287492768,148,76.74193922955656,138.5493927823284,-1.248261531076719e-06,15.759549209335875,121.95441092163256,25.300309353142577
PPO,204,0,9.010388492688675,66,51.27004304458855,61.70007599215728,0.0018576795116833607,6.608933431427085,47.9260279288409,4.258302767914821
PPO,205,0,7.6491394538139605,109,44.36467241907214,102.01480504380147,0.007326991996398117,10.903230077299717,57.393971815428145,0.2332584498849536
PPO,206,0,6.12798674606791,71,41.44847796348051,66.28598097914553,6.805134350527356e-05,7.116858114462266,38.04713067510212,0.0
PPO,207,0,12.912547088686507,88,48.792570136800734,82.38227677701143,0.007882651362422258,23.171842400164024,63.611157504771185,11.435702689203474
PPO,208,0,21.007892361065036,140,60.27193993148525,131.0132272331714,0.00013368513981564182,17.481181411760975,104.53004128359599,26.48024144424258
PPO,209,0,38.42163416986816,211,137.91545741177475,197.51258490034408,0.003388463609021567,24.645958700932994,171.69948097484166,44.83882266006892
PPO,210,0,14.6018910245425,93,58.53434159229698,87.05452925556528,0.007033082494034888,29.090053312363,70.46124024637355,11.837849191624366
PPO,211,0,12.28042230128468,86,49.75245468129657,80.52938604306712,0.0023004096469520573,20.70030945929915,64.38183450099966,9.621805018811685
PPO,212,0,8.8741899110276,65,45.45269039185099,60.769742697896724,0.00691526147746463,6.581519218009896,40.915230171891885,6.422194410064299
PPO,213,0,22.636398652040263,138,86.6724329861829,129.19928797350818,0.002491263568039002,21.27366175858071,112.55878696165328,22.379666099401028
PPO,214,0,4.276828408515646,35,26.981926407981938,32.69798094799629,0.0005268158752473824,3.542550019805463,27.58623595594456,0.5691599645898769
PPO,215,0,16.233404328651087,116,78.56739921374786,108.61960318492754,0.006355848175311854,21.63504918023985,90.02507800276274,9.407882636439895
PPO,216,0,16.64346937455981,104,66.26946550124391,97.32497810625446,0.006880573959207024,27.98273823757916,77.24863742772065,14.796280705095633
PPO,217,0,119.66450899488393,997,283.9126941002598,934.0507994542684,0.0069433818204862096,112.10635823408077,642.3859711606921,158.1277344504583
PPO,218,0,17.42595299450184,112,60.21205619304319,104.80857991968708,0.0031253008215112858,11.210877731534536,95.85915963055639,18.391541729947402
PPO,219,0,25.799057540736317,139,110.38472353519333,130.06321035587408,0.0067827680568932035,20.05314622080868,116.68332819728155,24.65644372421571
PPO,220,0,8.841048848422648,71,51.05517278270573,66.39736559006674,0.007837930462765347,7.109218371441909,52.56154190001032,3.087207813435565
PPO,221,0,37.820873713556665,208,154.43686120291582,194.76027429825558,0.0006114232946986737,35.441217091879885,167.29093298756473,37.78524975443266
PPO,222,0,4.877185155576145,45,30.355935686222363,42.10977979410322,0.0008033664759065307,4.514187701648806,33.72057156048926,0.35722523301277553
PPO,223,0,9.794391150850645,85,65.28264958975986,79.47826540811994,0.006540076610311929,8.589191287156767,63.112067415553916,0.2897132202935413
PPO,224,0,23.95051310723814,146,102.02280839234315,136.5453548915941,7.018736964474553e-05,18.060900043428955,107.20923402276804,23.272935008530638
PPO,225,0,12.866963054564078,104,74.1098110560924,97.31091632542609,0.006363080678339144,10.495965079116795,68.05379433699629,5.723390674940635
PPO,226,0,17.65912045757044,112,78.47007210216115,104.77332115033309,0.00010973709588589613,34.32701633409556,84.1970215613413,12.556641087129911
PPO,227,0,13.780003293494872,90,56.805757687328324,84.24202489036838,0.007067962968774285,19.786253608487417,63.36245260843211,12.301132879455901
PPO,228,0,34.31577708034905,172,126.34529516925173,160.945210420058,0.007018365936657796,70.80140289152325,135.62763769219214,34.7689573263261
PPO,229,0,30.014824277621702,169,109.85734932892682,158.24584599474196,0.007122068096728378,48.38213214945093,129.58359923886778,30.935789090121844
PPO,230,0,14.222033233868705,90,55.97643467081643,84.30170891030534,0.0002626588045731408,12.98753793135447,74.53721470778582,13.15203901847943
PPO,231,0,92.7335239398563,428,344.7897367142386,400.77433263101267,0.0009336961108708312,69.73754266653393,384.68829325280745,107.79800135313567
PPO,232,0,10.160738986389042,104,72.22723884686769,97.25552573007697,0.0029905695188191628,10.435839046200025,57.65276954380237,0.0
PPO,233,0,11.821977293368342,84,52.32380751352167,78.6999542601235,0.001476377561180174,8.946702543965825,66.6543554414764,8.974510593119902
PPO,234,0,13.986235116255418,109,90.32711747835388,101.86235382228654,0.010176521527462196,10.902026065010336,75.06979815996228,3.543736701893265
PPO,235,0,11.874889824756428,79,54.197262815148555,73.91920127273667,0.002279874246014749,27.798670908537645,60.49632217766721,6.834511164644125
PPO,236,0,15.711132873522939,102,61.27042005471086,95.44999728757088,7.887925638841773e-05,27.221479504795834,67.81892686440871,14.935601525693697
PPO,237,0,9.28121123105847,81,66.22313831147248,75.74506705859815,0.0007986889802627957,8.206366223434781,53.543590713522555,0.0
PPO,238,0,11.795382720981834,84,49.13245161504597,78.56706969148266,0.0013247825562453664,16.279918584471172,62.8463617951083,9.273375725870544
PPO,239,0,26.3939997373912,142,104.2905113762036,132.8781939818873,0.00045663875779997114,22.9310472864,122.54852442244206,26.74719213777325
PPO,240,0,6.107387312614438,77,40.971705590602205,71.90482180787494,0.006383366397591563,7.823618385127678,37.79560814161481,0.0
PPO,241,0,21.88904024826432,159,134.54031605334902,148.56904579786413,0.009570646585999102,15.950570124889712,106.98226472913558,9.046607249078537
PPO,242,0,7.697998064697387,57,45.00001113564608,53.27376624739127,0.007260054343805154,5.716512501523716,42.03208752690103,3.1477902486042377
PPO,243,0,9.491345583138688,110,70.20926843748046,102.80015197601325,0.012107668071463788,11.05721662612331,47.42166432126814,0.0
PPO,244,0,9.850179326922307,73,37.28607958171145,68.29423149143508,0.006727568453814034,10.402023243607298,55.37485443646609,8.77422851504565
PPO,245,0,7.2905138323989735,70,51.789859635779116,65.4435333765652,0.005148221742363016,7.034620538829247,41.891640092227604,0.0
PPO,246,0,21.08062068556502,147,122.02127544652176,137.68265086497001,0.0015160936202857564,14.718236942033538,100.39664558403877,11.129257630464863
PPO,247,0,48.941075553513365,243,192.3700211096428,227.55493768705057,0.0027856003008639935,42.16783730814692,209.51004423949192,52.40822695458858
PPO,248,0,12.111467468735382,84,51.53736315568558,78.63323056178423,0.0028035589935311352,12.76298994394773,59.78008055750813,10.45609459155649
PPO,249,0,17.90605955164165,120,61.04009688685696,112.36073784051163,7.5931823186546e-05,12.033524620349437,88.14567631817107,20.52356186530516
GRPO,0,0,6.0447193794728085,55,37.02919355860287,51.43571263220701,-9.08074806777727e-07,8.685956637556902,41.851754078953846,0.1575482732495609
GRPO,1,0,23.64778135492429,125,99.92250166269078,116.8975891348368,0.006892941177290212,27.18618633140832,101.804924524779,22.426716922532655
GRPO,2,0,20.894010648305024,134,102.766401097408,125.34661315259218,0.01172983982864191,14.97014520610262,94.46884769834305,16.58520537915523
GRPO,3,0,11.760744478571494,88,72.80619512188376,82.30086043263654,0.0063731749124627856,18.942771532942153,67.45545743662184,1.8015351224455176
GRPO,4,0,14.99670318859221,151,105.62120948379066,141.25668618557708,0.011994791966333697,15.141228820749921,87.04353702646428,0.0
GRPO,5,0,10.237587373410674,66,44.62473698703794,61.753496423516246,0.006823549135422292,35.439080649562484,52.30347291380023,4.7819472044999465
GRPO,6,0,6.394863362188838,53,31.157033799620702,49.577100430738504,0.007142206681418448,5.313895056785544,38.080400475690396,3.737920310792855
GRPO,7,0,9.474844804773976,78,55.22396974198063,72.99286302553422,0.0029010785864900207,7.805404736672485,59.758383896410336,2.649000430578318
GRPO,8,0,33.93514883677739,188,148.5884031196648,175.95888320853703,0.007248015561832348,25.771332767547893,153.39923738118938,31.62663447471806
GRPO,9,0,19.199590414242994,111,77.83453118883423,103.88136903782282,5.6306119247387016e-05,49.252778195756115,91.03546823734679,14.006447116286038
GRPO,10,0,19.59399844721362,190,153.40635281325618,177.80428409898258,0.02945498770699339,19.003037096596465,85.50287687127025,0.0
GRPO,11,0,10.793561258244434,86,66.10545828676266,80.42841716198576,0.000587230718093105,11.239829274557188,59.19425208737819,3.1128177780279787
GRPO,12,0,20.36217853907728,114,82.82693887198906,106.70924729822607,0.009263767999991587,18.986100327037413,98.0663990441714,19.297466704616525
GRPO,13,0,36.00416524961382,190,138.96415235868122,177.73264115902717,0.0003011866101989462,45.955212622542724,149.96422097087222,37.741724386707894
GRPO,14,0,14.733614478108096,95,54.3208739216155,88.97224727425515,0.0025505572267632325,43.83223562503089,68.87325634413568,11.46432954404477
GRPO,15,0,17.597344087065185,240,119.1591103108197,224.56702082941135,0.04653545521363121,24.014456632569587,104.68604903891992,0.0
GRPO,16,0,17.839668678138814,119,89.5758385041443,111.31324828931056,0.00039549563255741177,19.819136495679334,89.0934364355415,11.472011628394299
GRPO,17,0,9.367195962381356,79,54.71407710046962,73.93045702285573,0.0020438104111898687,7.958282531710818,59.30891907727098,2.5275284486169824
GRPO,18,0,8.267874489678906,65,36.16595301198377,60.760778213317444,0.007079877496949129,6.508272588123635,47.29463479800375,6.27081551598921
GRPO,19,0,20.935446179475655,427,148.65039548878974,399.6708930054466,0.01724566236010214,42.78064265670048,97.64196642592755,0.0
GRPO,20,0,27.52516730984343,149,92.14836212168521,139.60717407793518,0.004774063003659245,93.97608954735895,122.30708240879818,23.079206117670573
GRPO,21,0,16.370117380266887,110,67.63788146850469,102.9324169093686,0.0064595858300431665,16.166577517163,86.26974230339874,14.060319600458762
GRPO,22,0,17.494763913089987,278,125.8257617622863,260.15784689977215,0.01905828213786173,27.83052741833687,86.48039124716843,0.0
GRPO,23,0,16.802520691487008,328,106.06736600669606,306.9640091837292,0.036080507160052754,32.839814951891256,104.39018372541778,0.0
GRPO,24,0,18.940139639314754,113,77.6705105563624,105.70756122337522,0.00797187342039712,26.0770822345758,93.4898853620703,16.26411893709278
GRPO,25,0,12.461777152178371,81,53.742737602357074,75.7620871932695,8.210192487889906e-05,17.730796638994157,60.377538438640435,10.090136105858438
GRPO,26,0,30.751820598673557,162,117.53163414722368,151.6821710665535,0.0015803382871771119,28.391001012655227,140.49552289508975,32.29704415174089
GRPO,27,0,7.754802130801879,79,57.45629416121661,73.83411088576538,0.007285970866306966,7.921786497934331,39.668745250547545,0.0
GRPO,28,0,5.05783477712746,57,35.37847703687752,53.27497141830099,0.0014916941645659976,5.709421527643474,29.260538619703997,0.0
GRPO,29,0,11.16107578563245,87,69.28171840710209,81.36538095511422,0.00010516014658393176,8.73771842039578,60.807288600642934,3.443899157112443
GRPO,30,0,5.855148874651881,64,41.83093295051776,59.808632465866324,0.0073388577202322695,6.424559494366487,32.43052939894944,0.0
GRPO,31,0,12.823609030033007,89,61.026135766119886,83.21325004531575,0.00017270501730578774,17.88192551373568,58.540055825690786,9.42751775165285
GRPO,32,0,10.191242969771624,79,51.50826054195851,73.87689063895077,0.00046896652579682033,7.939472237015446,48.63282794687885,7.282332259485371
GRPO,33,0,16.636485956703858,274,116.14750861445184,256.47500605699,0.002100493885296901,27.414474602993874,87.96105144363365,0.0
GRPO,34,0,16.566108293256672,109,67.58851067786905,102.05153669349153,2.5570526303103764e-05,23.45908430909392,77.55396991902123,14.831403279921478
GRPO,35,0,27.424721336900372,153,120.91975438138867,143.1303595516745,0.009100452380091486,44.5415427053901,124.57654110444187,21.870968719247642
GRPO,36,0,11.329926283555247,85,52.66986498152118,79.47131801883137,0.005861879880505885,9.040800972022147,54.103321047541414,9.27717987884254
GRPO,37,0,10.457143682704716,90,69.80185367016095,84.19789620037753,0.001914209779718197,9.042729485423008,62.861643509170776,0.9525336077721833
GRPO,38,0,13.370420566672095,125,88.35813961429479,116.98615393788903,0.011661936115017311,12.618364253790272,77.61594072428198,1.6750518783072184
GRPO,39,0,19.389638462988472,132,88.50286524115255,123.69322308887119,0.006390531626736484,13.278058902370997,103.86039729066056,14.963050650915136
GRPO,40,0,64.09210133357354,306,253.502321948743,286.55863887318293,0.01312993744365011,55.52478740411603,261.417480927962,70.00343579226762
GRPO,41,0,21.829533356819525,127,85.26378577472192,118.94526824449387,0.006319988188929327,21.225194633375573,103.38207925531212,21.742202217121594
GRPO,42,0,10.588566573360572,98,70.17598168425917,91.69459761256532,0.008366565111430854,9.834857369899037,70.05839427998862,0.07186661439573072
GRPO,43,0,8.020114110726816,92,51.013359283393434,86.0757600510345,0.0071764842850636544,9.20277437750518,54.048300582997456,0.23731028625915151
GRPO,44,0,10.39369968897527,74,43.82596970139521,69.24421849952346,0.0053760100039334634,42.162693502588915,63.93681891473435,2.820205790621431
GRPO,45,0,75.59259510819197,367,313.3707283566976,343.56636174700304,0.010898673328663755,53.454778171540255,297.89105754157475,81.9518107494651
GRPO,46,0,25.29860095659513,165,129.53483128758975,154.4751471648268,0.00012652420275073144,16.5023137416866,124.12665664177041,17.55459824016043
GRPO,47,0,26.00882310437678,162,130.30966463267205,151.56753343816123,3.538043398158865e-07,24.320461091721235,118.86523926953826,19.02352608984064
GRPO,48,0,5.482788535410041,54,34.71600524039314,50.56922320456913,0.001311310139499509,5.418441773293858,38.95924882300835,0.03745348798055903
GRPO,49,0,23.462246509134317,139,89.79687704503075,130.113420600852,0.007833571348681146,19.028923832301285,106.92348641199341,25.013798294056862
GRPO,50,0,9.026199382732166,75,55.05481937990794,70.10954846333772,0.002796796322032349,7.5307940162362605,52.71385330956968,2.47855110436934
GRPO,51,0,14.650966026077082,110,66.47183772650875,103.0045500755369,0.006574852589615554,11.063216591829315,65.4399756006422,13.144210112032942
GRPO,52,0,11.306952108244127,105,79.72310974675635,98.24804443794588,0.0004572942039918185,10.59510719905211,66.36249292294448,0.0
GRPO,53,0,11.840322620396758,105,82.48092122015457,98.22075212093768,0.005010272667281988,10.510335443269248,68.4322189933825,0.5007079144754927
GRPO,54,0,38.537835508696084,207,152.30477499787355,193.7942844373852,0.0004253808959083571,27.705653391566894,167.58227044780412,41.47559414612177
GRPO,55,0,33.274866684328835,180,135.7207733482967,168.46709482257924,0.006262024624238616,36.79298978153815,145.79198258131728,32.69548993074962
GRPO,56,0,11.689892756049183,103,80.42796854071054,96.24720292690932,0.00922498382333302,10.327642085153865,66.76525433084518,0.9019372714892209
GRPO,57,0,7.828628987673089,70,53.82788309345442,65.4400236493677,3.930694794661869e-05,7.089104372040796,48.854442493055544,0.0035441258920545504
GRPO,58,0,14.683875628646147,89,60.98614414677088,83.27213029605468,0.001742718268995131,9.43752172527662,76.7601783670714,13.342185269259717
GRPO,59,0,11.997725965451787,82,53.38256673901028,76.66336388845174,0.0001948350677435324,17.389991662470983,65.67126257586978,8.158704049123628
GRPO,60,0,37.28662388115553,213,169.81855462079486,199.33569963636606,0.01133337068345664,30.682296280026844,149.9995996124079,35.31448949681776
GRPO,61,0,10.91758360953134,78,52.232343835936604,72.93667656432775,0.008045839902685585,7.884267160605735,55.124627611045675,8.226285654069684
GRPO,62,0,9.632272280211794,74,55.194331198893195,69.24337948991746,0.008673636935643787,7.401836528664842,49.85546519309122,4.579074601109551
GRPO,63,0,8.739771698586845,66,36.65287135218897,61.80550727053248,0.002091398132065621,9.173995715789033,52.902175223829275,6.291068915963943
GRPO,64,0,17.696653352881953,98,63.142495957760595,91.73533392314238,0.0063952254993877656,61.56820072142871,82.71550684942241,13.0608039232703
GRPO,65,0,16.19979709659964,120,84.86656713173561,112.37722743384987,0.0017989630524324874,13.36557216087426,90.41607325165373,8.756111151550806
GRPO,66,0,7.385946712293744,65,44.411880362465794,60.784925213040445,0.006730547200321572,6.533096934519212,47.83679174053202,1.4621619138380717
GRPO,67,0,6.388086722601436,54,42.12861597344368,50.510663885897856,0.006427617474878023,5.513395742291659,40.01278740954234,0.4756978014770171
GRPO,68,0,19.361667943935405,114,76.12791284108326,106.70386072963687,0.00020914222980408226,35.9654902596359,93.15343146879852,16.51631759861829
GRPO,69,0,14.759793608295782,90,66.08377910887152,84.22307141083984,0.007818817539177925,29.1306795088239,69.74837930200307,10.366733844172126
GRPO,70,0,27.66441136426272,157,105.61560948312274,146.94716642176311,0.0005591230855318709,44.88991747696175,118.13313514255006,27.51307610431215
GRPO,71,0,18.744121048004764,121,66.63608371931923,113.30015131314572,0.009162433683911994,12.113102668064284,90.36998868744544,21.07918741341449
GRPO,72,0,10.097736184341024,145,65.45820902473831,135.75434202104157,0.01469333764144982,14.604918850289147,64.72132810712783,0.0
GRPO,73,0,5.668099415368265,64,40.92413832742852,59.83815218160551,0.007879518691089583,6.411215485672149,30.356693352774958,0.0
GRPO,74,0,24.848218438058122,163,128.23287811492912,152.39025368216593,2.5499157594598627e-06,16.38452082344962,122.35921459661856,16.925933293926498
GRPO,75,0,9.886390253857668,102,78.5274451117969,95.36361098834004,0.00018268994330196455,10.270014487580605,40.62077552485207,0.0
GRPO,76,0,15.747213320425432,143,103.88466774622121,133.90028078546501,0.0002072538400327852,14.323378996972725,84.29439443381335,3.118151857502665
GRPO,77,0,16.151833040781945,99,58.354591644722476,92.72475887308389,0.006108681012095987,43.51898214573883,73.38415783163774,13.822984594396285
GRPO,78,0,75.07263385337345,335,285.42620347527935,313.68805746952165,0.004224287937128613,78.77811208476064,288.26297340861777,85.69381244551961
GRPO,79,0,23.80316873247675,137,104.61946732558187,128.2389853619248,0.006855486782984613,30.908902973283812,101.90240731655005,21.05268575326519
GRPO,80,0,14.629329854927258,95,59.51195225735956,88.90892117585585,0.00031417664225737895,18.47456360971835,75.686203316746,12.440490802074931
GRPO,81,0,67.06292333213075,351,318.7550714816759,328.2162286857259,0.004574547898865979,56.039556769813196,276.76485358902954,58.89353980378595
GRPO,82,0,13.151153276149614,91,58.538399143064666,85.08905041413429,0.0004146512614586707,9.138583721943636,60.12453577757374,12.04363351632438
GRPO,83,0,8.90721526021569,69,40.24228550066109,64.57970522094239,0.0031959016884297617,7.007109150428995,50.37997433043748,6.485351175308793
GRPO,84,0,7.395813503688432,60,35.50977280221661,56.10770643133183,0.0020916364731485733,6.003686490030127,41.18891014481268,4.897749619359955
GRPO,85,0,6.014538877752808,55,37.536967516323465,51.44229745535835,-4.189763412941612e-07,5.511631911901371,32.97420820011478,1.662991991996258
GRPO,86,0,40.00017384929007,212,165.25714154520603,198.47784040585083,0.011287670190430933,35.905648726684284,165.87024598244307,41.25678384300109
GRPO,87,0,11.735014734709553,82,46.11928066103552,76.7605052335491,0.0032564251789578423,8.291376276288291,65.825210840793,10.601427382204742
GRPO,88,0,8.162856634661123,59,45.44986657870186,55.163523707041925,0.0032484546759398505,7.537900613440588,48.78962476935573,3.132328446957268
GRPO,89,0,11.392032105919451,96,61.08278369714939,89.83490117427398,0.002237508391390864,9.63150478693278,71.51340674813402,4.621589731320463
GRPO,90,0,52.264006990439974,345,265.3381133243703,323.04612285014514,0.014435595731899264,40.991338517175905,240.3525942222741,38.14015304460301
GRPO,91,0,8.16354475910807,91,55.08996194776667,85.25377400706266,0.00035188992404173373,9.119407144911662,51.04431569919471,0.0
GRPO,92,0,40.92578503716735,201,156.6637020027625,188.0815628673369,0.003993189286315981,46.03664728757669,178.05874643227398,43.0316746666997
GRPO,93,0,11.531120927875387,86,50.95116367073658,80.43005531254957,0.00015199404316839016,16.802394034703358,59.09833720500925,8.49787969812141
GRPO,94,0,46.186623379742045,230,179.89191524529727,215.3207244744436,0.0012468800242552462,61.95589699915193,181.10597567010714,49.13187182111299
GRPO,95,0,9.056334957066374,68,42.96497273504157,63.66119235830571,0.005926267900179617,9.7688321038108,49.9477067404523,5.857010771011637
GRPO,96,0,12.521444966603198,80,55.19781904219441,74.84029147613178,0.0016276077656076182,22.85689791814926,61.464837713076605,8.976581192743117
GRPO,97,0,7.214599442527808,68,42.835293970360674,63.592107608652086,0.007608005486719154,6.889371300036888,49.782263941650406,1.0703733289609159
GRPO,98,0,12.281865919802945,84,61.093040471225976,78.5595291613457,0.000576278113600259,22.074228163385673,67.57891890977537,5.962590379088944
GRPO,99,0,17.32663945956655,107,69.62435872118276,100.22549968712495,0.0017847819725639266,27.64543991144715,89.70666663422256,14.11283086784195
GRPO,100,0,33.93021431407351,198,152.15846819063145,185.33350929451686,0.0012235452036463796,19.90691671443903,141.18867861033493,33.24608897492327
GRPO,101,0,17.75431150997027,106,71.9483186881179,99.16854973243836,0.0066628626017471455,10.655925922919886,89.53222182095314,17.17943286493884
GRPO,102,0,17.967365003278086,101,69.09065348879219,94.57229649684061,0.008800803756986872,47.07596821911531,76.47228807009668,15.193723920352026
GRPO,103,0,7.406448470918867,70,47.420117623875434,65.4371325305708,6.935522902962285e-05,7.006413976274056,50.11757738384725,0.33703445284925426
GRPO,104,0,16.995480872546025,105,65.12624704253612,98.33148012205406,0.0019554322091247423,16.225807973747827,78.21720241120946,17.646936751184416
GRPO,105,0,26.74092994497729,429,186.13324005001147,401.49370807347077,0.000402959895065235,42.941729712995155,138.61226912610144,0.711216035829822
GRPO,106,0,18.809441161823546,216,139.84448218192614,201.98369723568536,0.0035315193835811737,21.640002655450534,91.6965307227589,0.19280120494460418
GRPO,107,0,21.583482999545396,282,162.89376939571474,263.79710911187135,0.007567205427549571,28.281763986763984,98.45676732541781,0.0
GRPO,108,0,50.891431766090655,347,274.2229796819575,324.59060228396936,0.0004087982935634603,35.42450342996669,248.59184838347625,31.536866429649212
GRPO,109,0,11.894122765438665,77,44.25948194769421,72.06713651174717,0.0011502951785819179,36.45795351454373,61.60564527424725,8.139598637226916
GRPO,110,0,13.739300814454184,173,107.18381320339438,161.82242404765265,0.0014199551354708228,17.368212726748897,56.877312052124815,0.0
GRPO,111,0,27.36201731817497,148,107.86007019837785,138.51990282522033,0.00041548309472409296,18.70826868441502,121.91087004931582,29.251727394640213
GRPO,112,0,45.34361022034536,253,192.43600649541332,236.88795935602514,0.007164653895368122,71.3101867812473,199.46478018490052,39.38574192316524
GRPO,113,0,11.244128599470029,112,78.99391839355297,104.73745607192082,-7.289799435393598e-07,11.254971371982887,65.89446662947091,0.0
GRPO,114,0,6.331364556500203,78,46.23063341018204,72.85553668347363,0.004498367430143319,7.809918310170766,32.40844029437035,0.0
GRPO,115,0,18.83768469832711,280,148.60290777690594,262.04432187396117,0.0005335652388853246,28.00082806555383,70.67191569165088,0.0
GRPO,116,0,11.676758939478058,98,84.71213947802315,91.63714706627901,2.9298867242160046e-05,9.883958200606264,63.560422040202084,0.23929298815418054
GRPO,117,0,14.044591054145807,93,63.75290634284221,87.02094376637282,0.009911581739966658,16.394335153760142,67.07308786223801,11.15333457347889
GRPO,118,0,23.425871156451617,135,93.3914726211378,126.4074690958123,0.006314357283906064,22.931901448611445,102.9159942368574,23.962567966444794
GRPO,119,0,23.085975930255504,137,87.75551528275528,128.1436335248269,0.0088222865007692,16.501373857055277,107.7652903646315,24.743053909832895
GRPO,120,0,64.01794575515936,353,276.3935231173125,330.5186123526089,0.00375121118655988,67.54404854687452,263.42207230332343,61.70408856180819
GRPO,121,0,14.092328510908713,102,53.07240703989495,95.45704800472136,0.0005611230183119155,19.324076954688824,68.04821382780298,13.596710793492772
GRPO,122,0,9.568260758502115,92,66.99704428936951,85.9922652192945,0.0032519301491651556,15.108465572133927,50.997313072041,0.0
GRPO,123,0,5.681600021046117,64,34.981388055519055,59.872592407673686,0.00010895346809810762,6.450528850995305,41.746165930300904,0.0
GRPO,124,0,6.306446605303579,60,43.10980258518634,56.08661764936188,0.0032026086970777397,6.033006182952572,36.0443599835656,0.49372966366763793
GRPO,125,0,13.436787238143076,95,54.446011193987246,88.87479316081023,0.0012932535361618886,14.326113968709251,76.15152590984262,10.91672644837354
GRPO,126,0,12.169511912242731,83,46.567440056166106,77.76601713305251,0.0032194695563391973,8.95453865222288,70.1389556941099,11.002114235780263
